path_id,year,word_counts,error_counts
#:\Harvard\120\7173459\369624390.html,1882,4398,1537
#:\Harvard\103\7164749\338757470.html,1882,8202,1527
#:\Harvard\148\7175061\407362825.html,1882,2378,444
#:\Harvard\125\7173527\371869529.html,1882,4556,831
#:\Harvard\45\7047144\242889680.html,1882,8679,1197
#:\Harvard\188\6830693\83103312.html,1882,1622,215
#:\Harvard\128\6816301\78909983.html,1882,1122,465
#:\Harvard\217\6829928\88907546.html,1882,3327,488
#:\Harvard\62\7080864\272336153.html,1882,14025,1773
#:\Harvard\183\6787255\43520296.html,1882,340,106
#:\Harvard\108\7159864\334378878.html,1882,4663,895
#:\Harvard\104\7164749\338767225.html,1882,3698,633
#:\Harvard\223\7146757\326859008.html,1882,17334,4064
#:\Harvard\148\7175115\408490630.html,1882,3217,582
#:\Harvard\148\7175072\407557703.html,1882,1335,293
#:\Harvard\108\2432816\13821421.html,1882,3286,994
#:\Harvard\78\7158390\333244808.html,1882,5113,2562
#:\Harvard\152\81913\821048.html,1882,4258,983
#:\Harvard\1\5401827\19722139.html,1882,5805,1256
#:\Harvard\44\7043051\239220684.html,1882,5080,1037
#:\Harvard\166\7041422\237612505.html,1882,2696,695
#:\Harvard\148\7175086\407880740.html,1882,8201,875
#:\Harvard\75\7094389\284531032.html,1882,2845,678
#:\Harvard\131\7173633\373912609.html,1882,1207,293
#:\Harvard\147\7174934\404608379.html,1882,3422,786
#:\Harvard\43\6964302\192560311.html,1882,6113,1679
#:\Harvard\150\7175627\417279432.html,1882,5072,2032
#:\Harvard\162\7173125\365383163.html,1882,5178,1801
#:\Harvard\118\7173395\368588833.html,1882,6251,1577
#:\Harvard\152\343449\3688717.html,1882,4666,1113
#:\Harvard\145\7174624\397994518.html,1882,10540,3591
#:\Harvard\120\7173470\370060336.html,1882,5724,1752
#:\Harvard\160\7172957\361350228.html,1882,4224,853
#:\Harvard\147\7174945\404870590.html,1882,5765,1049
#:\Harvard\219\7138278\321016474.html,1882,4403,1054
#:\Harvard\169\7046564\242373191.html,1882,3057,632
#:\Harvard\190\7079953\271575492.html,1882,4499,1130
#:\Harvard\113\6782267\37419940.html,1882,8174,2974
#:\Harvard\131\7173675\374673512.html,1882,21646,3734
#:\Harvard\225\7164552\338458086.html,1882,15732,4223
#:\Harvard\239\7166596\341362122.html,1882,10107,2939
#:\Harvard\133\7173739\375869070.html,1882,11569,2536
#:\Harvard\165\7176667\432147333.html,1882,3346,1728
#:\Harvard\173\6857638\113772209.html,1882,7067,997
#:\Harvard\118\7173454\369414002.html,1882,2992,723
#:\Harvard\133\7173741\375990268.html,1882,11679,1935
#:\Harvard\144\7174888\403599785.html,1882,2516,336
#:\Harvard\161\7172978\362414515.html,1882,1890,436
#:\Harvard\125\7173522\371788352.html,1882,4690,1011
#:\Harvard\133\7173727\375668535.html,1882,6592,3979
#:\Harvard\80\7119211\305411583.html,1882,8228,1889
#:\Harvard\188\6865877\120400163.html,1882,2708,270
#:\Harvard\125\7173550\372294711.html,1882,9278,2807
#:\Harvard\139\7175865\422398992.html,1882,3631,603
#:\Harvard\150\7175394\412815350.html,1882,8162,3848
#:\Harvard\152\408933\4419282.html,1882,6478,2035
#:\Harvard\139\7174104\384369439.html,1882,12578,1598
#:\Harvard\148\7175061\407362718.html,1882,2909,1006
#:\Harvard\71\6961281\190165887.html,1882,5505,1001
#:\Harvard\150\7175478\414315696.html,1882,13783,5568
#:\Harvard\223\7146822\326910404.html,1882,13436,2212
#:\Harvard\146\7174781\401116007.html,1882,4827,806
#:\Harvard\97\7138260\321001203.html,1882,4256,1172
#:\Harvard\71\6963506\191746611.html,1882,6363,1749
#:\Harvard\150\7175783\420487240.html,1882,8445,1504
#:\Harvard\217\6977333\198220850.html,1882,4426,654
#:\Harvard\118\7171438\359625256.html,1882,2362,660
#:\Harvard\6\7081234\272661882.html,1882,8096,2846
#:\Harvard\108\355590\3809417.html,1882,7250,1083
#:\Harvard\188\6892084\137808184.html,1882,2825,288
#:\Harvard\223\7146757\326858925.html,1882,15911,4557
#:\Harvard\118\7173454\369414009.html,1882,7414,2381
#:\Harvard\156\7158784\333410425.html,1882,4369,780
#:\Harvard\128\6794275\47503373.html,1882,5967,2411
#:\Harvard\112\6787549\41210192.html,1882,3818,1046
#:\Harvard\151\7175824\421467127.html,1882,11419,3039
#:\Harvard\165\7176667\432147236.html,1882,3454,1570
#:\Harvard\146\7174859\402896273.html,1882,5791,1461
#:\Harvard\152\564968\6365145.html,1882,5036,496
#:\Harvard\133\7173733\375703709.html,1882,0,0
#:\Harvard\144\7174783\401166048.html,1882,11745,3219
#:\Harvard\103\7164749\338767444.html,1882,3655,513
#:\Harvard\152\409445\4425148.html,1882,7028,1842
#:\Harvard\147\7174989\405901381.html,1882,5898,984
#:\Harvard\177\7056443\249822649.html,1882,11589,2983
#:\Harvard\144\7174888\403605936.html,1882,1893,318
#:\Harvard\136\7173938\380986251.html,1882,3095,610
#:\Harvard\150\7175394\412814785.html,1882,4721,1962
#:\Harvard\143\7174525\395715227.html,1882,13216,4211
#:\Harvard\146\7174861\402934153.html,1882,7116,1651
#:\Harvard\150\7175713\419161570.html,1882,5559,1172
#:\Harvard\118\7173416\368796552.html,1882,5978,2342
#:\Harvard\146\7174859\402896387.html,1882,5661,1258
#:\Harvard\72\6969489\196706539.html,1882,5079,612
#:\Harvard\146\7176050\425296070.html,1882,7198,2074
#:\Harvard\188\6899505\142434083.html,1882,6338,1269
#:\Harvard\57\7048386\244019076.html,1882,10019,1646
#:\Harvard\72\6969692\196786853.html,1882,5636,1347
#:\Harvard\224\6970097\196980391.html,1882,8278,2112
#:\Harvard\42\7055413\249480445.html,1882,5006,828
#:\Harvard\57\7061932\254927833.html,1882,4042,853
#:\Harvard\147\7174998\406106877.html,1882,4429,818
#:\Harvard\71\6961002\190048883.html,1882,6350,1158
#:\Harvard\71\6961227\190145407.html,1882,6371,1311
#:\Harvard\127\1317961\8793899.html,1882,4083,676
#:\Harvard\224\6977443\198264506.html,1882,5701,1279
#:\Harvard\17\7155469\331599489.html,1882,7632,2278
#:\Harvard\173\6849573\107932956.html,1882,3145,604
#:\Harvard\131\7173706\375307407.html,1882,8128,1268
#:\Harvard\188\6830895\83522498.html,1882,3247,648
#:\Harvard\160\7171438\359609464.html,1882,9,1
#:\Harvard\128\6806365\58796827.html,1882,840,242
#:\Harvard\103\7164552\338458329.html,1882,21110,3595
#:\Harvard\78\7158311\333180587.html,1882,10308,2039
#:\Harvard\223\7146822\326910240.html,1882,11779,1752
#:\Harvard\150\7175713\419161566.html,1882,5837,767
#:\Harvard\224\6976798\197967225.html,1882,8805,2199
#:\Harvard\148\7175084\407840020.html,1882,4255,750
#:\Harvard\150\7175814\421225212.html,1882,5177,879
#:\Harvard\131\7173675\374673570.html,1882,28000,5335
#:\Harvard\147\7174893\403691658.html,1882,9597,2054
#:\Harvard\125\7173550\372292793.html,1882,4881,1839
#:\Harvard\150\7175682\418400836.html,1882,7018,1028
#:\Harvard\232\7163312\337207100.html,1882,3540,1994
#:\Harvard\234\6929012\166480165.html,1882,3931,509
#:\Harvard\224\6977397\198245912.html,1882,4366,1244
#:\Harvard\123\7173629\373782277.html,1882,4116,1390
#:\Harvard\139\7175865\422399150.html,1882,5827,847
#:\Harvard\139\7175865\422399083.html,1882,6312,1099
#:\Harvard\235\7162960\336378970.html,1882,12755,3597
#:\Harvard\150\7175755\419940673.html,1882,4257,1006
#:\Harvard\24\7078556\270305565.html,1882,6507,1762
#:\Harvard\147\7175024\406624809.html,1882,10763,1831
#:\Harvard\224\6970221\197551402.html,1882,4771,955
#:\Harvard\78\7158392\333286783.html,1882,7836,1122
#:\Harvard\156\7165268\339552820.html,1882,5982,735
#:\Harvard\120\7173470\370061001.html,1882,4561,1649
#:\Harvard\144\7174711\399665355.html,1882,7525,1305
#:\Harvard\1\6877622\129146014.html,1882,3685,650
#:\Harvard\119\4870586\19230435.html,1882,268,68
#:\Harvard\150\7175660\417939500.html,1882,5266,2687
#:\Harvard\156\7158907\333544637.html,1882,1409,427
#:\Harvard\188\6830692\83102240.html,1882,2736,323
#:\Harvard\173\6846575\102153759.html,1882,5909,1852
#:\Harvard\131\7173675\374673445.html,1882,21323,3950
#:\Harvard\188\6830692\83102173.html,1882,3351,531
#:\Harvard\188\6805989\65978667.html,1882,3173,636
#:\Harvard\138\7174333\390337491.html,1882,11653,6760
#:\Harvard\157\7082425\273626964.html,1882,10736,2659
#:\Harvard\219\7137357\320148995.html,1882,6117,945
#:\Harvard\183\6799897\52872574.html,1882,1949,525
#:\Harvard\183\6911355\153436471.html,1882,3152,617
#:\Harvard\47\6932522\170747496.html,1882,5576,611
#:\Harvard\239\7167257\342143480.html,1882,11282,2270
#:\Harvard\163\7173157\365766129.html,1882,6445,2806
#:\Harvard\148\7175072\407557654.html,1882,5709,644
#:\Harvard\152\56040\585611.html,1882,2096,495
#:\Harvard\146\7174825\402110358.html,1882,4476,1099
#:\Harvard\57\7058500\251644951.html,1882,8474,956
#:\Harvard\150\7175394\412816336.html,1882,3605,1482
#:\Harvard\152\343449\3689132.html,1882,3062,778
#:\Harvard\234\6994832\209511002.html,1882,3295,1750
#:\Harvard\120\7173459\369622406.html,1882,4646,1709
#:\Harvard\141\7174234\387321661.html,1882,8757,1323
#:\Harvard\75\7094389\284531635.html,1882,4274,1099
#:\Harvard\144\7174888\403599670.html,1882,2651,566
#:\Harvard\26\7079953\271574808.html,1882,9706,2127
#:\Harvard\235\7165768\340301679.html,1882,9552,1450
#:\Harvard\143\7174565\396766599.html,1882,12293,4169
#:\Harvard\148\7175111\408408803.html,1882,6161,1230
#:\Harvard\1\5402857\19723022.html,1882,9848,3620
#:\Harvard\228\7148853\327680104.html,1882,7188,1439
#:\Harvard\131\7173688\374889862.html,1882,7020,1332
#:\Harvard\152\6799947\52987026.html,1882,3281,649
#:\Harvard\126\7173608\373151906.html,1882,6233,3189
#:\Harvard\201\7100181\289895623.html,1882,4646,928
#:\Harvard\123\7173501\370760315.html,1882,5257,1265
#:\Harvard\113\6779507\35601597.html,1882,3487,735
#:\Harvard\144\7174675\399026305.html,1883,4667,1042
#:\Harvard\24\7082419\273621323.html,1883,5529,987
#:\Harvard\147\7175000\406153446.html,1883,3441,522
#:\Harvard\1\6877622\126713357.html,1883,2712,637
#:\Harvard\103\7164749\338778466.html,1883,4409,1015
#:\Harvard\108\201485\2197464.html,1883,6565,1716
#:\Harvard\77\6955404\187107721.html,1883,2432,381
#:\Harvard\157\6929013\166480562.html,1883,4706,588
#:\Harvard\134\7173831\378483011.html,1883,5139,1218
#:\Harvard\72\6976213\197677278.html,1883,7935,4164
#:\Harvard\152\6834189\94067245.html,1883,3850,375
#:\Harvard\206\7115992\302329941.html,1883,6429,1730
#:\Harvard\217\6925444\163307174.html,1883,6704,908
#:\Harvard\119\4871104\19230683.html,1883,5496,1962
#:\Harvard\147\7174934\404622181.html,1883,5704,983
#:\Harvard\137\7174011\382737785.html,1883,7270,2120
#:\Harvard\118\7173409\368764133.html,1883,6653,2416
#:\Harvard\120\7173470\370062027.html,1883,5596,2530
#:\Harvard\134\7173831\378482183.html,1883,88,29
#:\Harvard\150\7175660\417940298.html,1883,7084,3505
#:\Harvard\131\7173687\374882374.html,1883,8344,1094
#:\Harvard\118\7173416\368807239.html,1883,3173,877
#:\Harvard\148\7175032\406800002.html,1883,3498,681
#:\Harvard\224\6976212\197676618.html,1883,6871,4028
#:\Harvard\1\6877622\129146411.html,1883,1491,280
#:\Harvard\24\7082419\273620759.html,1883,9289,1529
#:\Harvard\150\7175755\419941959.html,1883,1579,482
#:\Harvard\145\7175822\421408458.html,1883,619,102
#:\Harvard\143\7174538\396054194.html,1883,6279,1271
#:\Harvard\143\7174508\395210811.html,1883,4001,1091
#:\Harvard\142\7174444\393698766.html,1883,2254,531
#:\Harvard\77\6956656\188311059.html,1883,4289,1080
#:\Harvard\141\7174234\387323583.html,1883,9063,2292
#:\Harvard\148\7175032\406798673.html,1883,7037,2483
#:\Harvard\147\7174917\404184171.html,1883,3925,554
#:\Harvard\188\6830806\83181425.html,1883,3287,351
#:\Harvard\144\7174783\401169294.html,1883,3582,1122
#:\Harvard\143\7176032\424807614.html,1883,7782,2819
#:\Harvard\188\6770167\26114374.html,1883,2107,441
#:\Harvard\113\6787357\43532660.html,1883,4389,1423
#:\Harvard\133\7173741\376019326.html,1883,12584,2185
#:\Harvard\150\7175627\417282227.html,1883,9508,2967
#:\Harvard\143\7174455\394037967.html,1883,0,0
#:\Harvard\152\624947\7140700.html,1883,355,27
#:\Harvard\225\7155423\331551022.html,1883,8251,2547
#:\Harvard\225\7155423\331550997.html,1883,7280,2526
#:\Harvard\190\7082421\273623772.html,1883,10938,1705
#:\Harvard\145\7174635\398210786.html,1883,7750,2254
#:\Harvard\101\7163392\337339801.html,1883,7995,1401
#:\Harvard\217\6960282\189772579.html,1883,3909,745
#:\Harvard\118\7173416\368799434.html,1883,6456,2147
#:\Harvard\137\7174037\383235805.html,1883,14755,2229
#:\Harvard\150\7175640\417515774.html,1883,10496,1457
#:\Harvard\72\6976214\197677635.html,1883,6090,3216
#:\Harvard\183\6831153\83822984.html,1883,4918,717
#:\Harvard\72\6969687\196785535.html,1883,7196,1735
#:\Harvard\150\7175627\417281315.html,1883,9417,2840
#:\Harvard\131\7173670\374622149.html,1883,3529,372
#:\Harvard\128\6794295\47517786.html,1883,5108,1970
#:\Harvard\13\7091874\282395369.html,1883,5312,1218
#:\Harvard\156\7163392\337339880.html,1883,6667,1264
#:\Harvard\152\59842\627078.html,1883,3071,577
#:\Harvard\71\6965033\192954840.html,1883,7697,1207
#:\Harvard\136\7173844\378813378.html,1883,6315,1041
#:\Harvard\113\6779507\35602100.html,1883,1922,433
#:\Harvard\150\7175439\413605640.html,1883,3857,827
#:\Harvard\127\1663096\10564359.html,1883,2359,565
#:\Harvard\142\7176043\425115688.html,1883,5712,1959
#:\Harvard\232\7163312\337209236.html,1883,4324,2228
#:\Harvard\143\7174455\394025406.html,1883,0,0
#:\Harvard\103\7164749\338778447.html,1883,2546,682
#:\Harvard\146\7174861\402935083.html,1883,5443,898
#:\Harvard\235\7165768\340312645.html,1883,6223,1723
#:\Harvard\78\7158311\333180777.html,1883,9756,1844
#:\Harvard\152\6794295\47518395.html,1883,8430,993
#:\Harvard\18\7074678\266803774.html,1883,1639,287
#:\Harvard\217\6970098\196981026.html,1883,8125,2043
#:\Harvard\131\7173660\374429668.html,1883,3761,450
#:\Harvard\117\7085341\276402695.html,1883,5023,1192
#:\Harvard\72\6965731\193490114.html,1883,4680,859
#:\Harvard\169\7046559\242368400.html,1883,6292,1555
#:\Harvard\105\7159864\334379183.html,1883,3544,759
#:\Harvard\139\7174126\384727175.html,1883,5543,3005
#:\Harvard\51\7085542\276624788.html,1883,6779,1587
#:\Harvard\152\6834189\94067304.html,1883,4990,485
#:\Harvard\146\7174781\401116305.html,1883,7559,1238
#:\Harvard\145\7174591\397408949.html,1883,6308,1600
#:\Harvard\84\7173241\367118597.html,1883,6336,1943
#:\Harvard\241\7167772\344594076.html,1883,3517,956
#:\Harvard\156\7163312\337205996.html,1883,3154,1634
#:\Harvard\67\6991532\208695654.html,1883,4846,3002
#:\Harvard\57\7061936\254932904.html,1883,4679,830
#:\Harvard\78\7158392\333287225.html,1883,1907,506
#:\Harvard\133\7173741\376020637.html,1883,5057,1270
#:\Harvard\142\7174444\393699349.html,1883,1780,511
#:\Harvard\173\704084\8281983.html,1883,5231,1308
#:\Harvard\147\7174925\404395484.html,1883,4411,315
#:\Harvard\126\7173608\373152222.html,1883,5439,2940
#:\Harvard\217\6969489\196706955.html,1883,5965,1011
#:\Harvard\71\6960199\189735461.html,1883,8359,1316
#:\Harvard\144\7174888\403600057.html,1883,4666,705
#:\Harvard\131\7173691\374981143.html,1883,5750,1509
#:\Harvard\143\7176218\427433557.html,1883,2833,489
#:\Harvard\149\7175164\409367927.html,1883,9366,1408
#:\Harvard\123\7173638\374028920.html,1883,5611,3394
#:\Harvard\188\6865877\120400608.html,1883,4424,568
#:\Harvard\148\7175051\407144889.html,1883,987,149
#:\Harvard\133\7173741\376019175.html,1883,14424,2366
#:\Harvard\157\7082429\273631010.html,1883,9678,1547
#:\Harvard\148\7175105\408339065.html,1883,4539,1157
#:\Harvard\183\6883549\131372735.html,1883,3919,339
#:\Harvard\108\166658\1741867.html,1883,5857,1239
#:\Harvard\139\7174070\383874990.html,1883,6574,1172
#:\Harvard\152\463344\5108035.html,1883,2381,432
#:\Harvard\143\7174565\396766837.html,1883,13081,4792
#:\Harvard\127\1636151\10206642.html,1883,1634,345
#:\Harvard\101\7162960\336380274.html,1883,9392,1999
#:\Harvard\147\7174934\404622220.html,1883,7358,1047
#:\Harvard\13\7091871\282392474.html,1883,4625,1013
#:\Harvard\75\7094369\284512134.html,1883,3614,768
#:\Harvard\145\7174566\396778626.html,1883,2839,757
#:\Harvard\148\7175084\407840226.html,1883,2589,481
#:\Harvard\131\7173688\374947361.html,1883,5299,754
#:\Harvard\157\7082429\273631288.html,1883,10104,2927
#:\Harvard\147\7174919\404251451.html,1883,38,18
#:\Harvard\100\7149800\328168623.html,1883,5095,784
#:\Harvard\146\7176048\425236529.html,1883,11820,1914
#:\Harvard\163\7173202\366158570.html,1883,7316,1699
#:\Harvard\217\6968751\196384433.html,1883,2889,1022
#:\Harvard\77\6956629\188295162.html,1883,8194,2298
#:\Harvard\148\7175032\406799445.html,1883,6908,1018
#:\Harvard\149\7175260\410951895.html,1883,2812,478
#:\Harvard\118\7173416\368802780.html,1883,5206,1783
#:\Harvard\139\7174126\384727957.html,1883,6014,3278
#:\Harvard\103\7164749\338767832.html,1883,3553,518
#:\Harvard\1\5407628\19726704.html,1883,12446,3516
#:\Harvard\133\7173734\375725141.html,1883,1347,144
#:\Harvard\108\223295\2433203.html,1883,6596,800
#:\Harvard\220\7127193\312399422.html,1883,3717,735
#:\Harvard\125\7173550\372286964.html,1883,7754,2764
#:\Harvard\143\7175862\422340871.html,1883,6364,1265
#:\Harvard\1\5408703\19727606.html,1883,10456,4299
#:\Harvard\84\7173209\366794709.html,1883,6964,1832
#:\Harvard\37\4202\39344.html,1883,4481,1005
#:\Harvard\137\7173997\382467464.html,1883,4735,1190
#:\Harvard\163\7173206\366461171.html,1883,4044,1197
#:\Harvard\169\7046564\242373714.html,1883,3304,624
#:\Harvard\57\7055122\249383298.html,1883,4774,690
#:\Harvard\44\7043057\239226817.html,1883,5172,1006
#:\Harvard\145\7174596\397491525.html,1883,7968,1172
#:\Harvard\149\7175374\412509311.html,1883,5538,1235
#:\Harvard\150\7175774\420294671.html,1883,5609,582
#:\Harvard\161\7172979\362498139.html,1883,5749,1924
#:\Harvard\134\7173831\378482843.html,1883,4772,1095
#:\Harvard\125\7173517\371672620.html,1883,4868,1085
#:\Harvard\133\7173734\375722152.html,1883,11281,2090
#:\Harvard\141\7174234\387322419.html,1883,9406,2248
#:\Harvard\162\7173000\363186263.html,1883,8208,1375
#:\Harvard\108\663635\7650679.html,1883,4859,1440
#:\Harvard\72\6969687\196785778.html,1883,5576,717
#:\Harvard\144\7174888\403612616.html,1883,2529,753
#:\Harvard\133\7173741\376020243.html,1883,11518,2143
#:\Harvard\149\7175353\412189283.html,1883,3560,745
#:\Harvard\58\7055122\249382777.html,1883,5059,939
#:\Harvard\146\7176048\425236626.html,1883,11054,1925
#:\Harvard\161\7172993\362941623.html,1883,1643,499
#:\Harvard\217\6932169\170502351.html,1883,3830,404
#:\Harvard\220\7127193\312399128.html,1883,2962,545
#:\Harvard\72\6968879\196445753.html,1883,2407,597
#:\Harvard\131\7173658\374368348.html,1883,9967,1091
#:\Harvard\101\7162309\335971227.html,1883,308,94
#:\Harvard\217\6925444\163307094.html,1883,6042,659
#:\Harvard\116\473597\5225988.html,1883,3551,570
#:\Harvard\135\7176032\424807535.html,1883,5221,1422
#:\Harvard\125\7173550\372293950.html,1883,6466,2593
#:\Harvard\112\6789336\42630431.html,1883,10837,2419
#:\Harvard\188\6800537\53341825.html,1883,5641,1314
#:\Harvard\131\7173688\374946818.html,1883,3916,405
#:\Harvard\183\3230593\20726187.html,1883,3173,1010
#:\Harvard\150\7175542\415514608.html,1883,5241,537
#:\Harvard\183\6885064\131749383.html,1883,12,2
#:\Harvard\149\7175083\407822611.html,1883,241,34
#:\Harvard\111\6798860\51986723.html,1883,7140,1338
#:\Harvard\119\4874743\19233021.html,1883,2647,638
#:\Harvard\146\7174825\402111838.html,1883,5316,1712
#:\Harvard\143\7174458\394114662.html,1883,9,5
#:\Harvard\103\7164749\338761512.html,1883,4410,1021
#:\Harvard\145\7174590\397376458.html,1883,10759,1824
#:\Harvard\111\6780978\36621590.html,1883,5882,1472
#:\Harvard\123\7173501\370760800.html,1883,6082,1533
#:\Harvard\72\6969112\196552096.html,1883,1045,181
#:\Harvard\223\7146823\326911692.html,1883,4860,671
#:\Harvard\145\7174642\398311960.html,1883,12564,2476
#:\Harvard\125\7173563\372413127.html,1883,8551,1411
#:\Harvard\217\6977433\198259976.html,1883,10202,1638
#:\Harvard\148\7175074\407594346.html,1883,5195,1315
